Stimulus_Number,Filename
495,1007_IEO_HAP_HI
2053,1026_TIE_DIS_XX
1307,1017_IEO_ANG_LO
2896,1036_MTI_FEA_XX
5334,1066_IOM_NEU_XX
2538,1032_IEO_DIS_MD
224,1003_DFA_SAD_XX
3415,1042_TSI_HAP_XX
5073,1063_IEO_ANG_LO
2810,1035_MTI_NEU_XX
1619,1020_WSI_ANG_XX
6862,1084_TSI_DIS_XX
2976,1037_MTI_SAD_XX
2547,1032_IOM_HAP_XX
3251,1040_TSI_HAP_XX
2349,1029_TSI_HAP_XX
6529,1080_TSI_NEU_XX
4853,1060_IWW_DIS_XX
3124,1039_IOM_FEA_XX
597,1008_IOM_HAP_XX
2944,1037_IEO_FEA_LO
2691,1034_IEO_HAP_HI
4918,1061_TIE_NEU_XX
7172,1088_ITH_DIS_XX
325,1004_WSI_ANG_XX
6663,1082_MTI_NEU_XX
4647,1057_TSI_ANG_XX
896,1012_IEO_SAD_HI
6393,1079_TIE_NEU_XX
2273,1028_WSI_HAP_XX
517,1007_IOM_ANG_XX
831,1011_IOM_HAP_XX
2190,1027_WSI_NEU_XX
5090,1063_IOM_SAD_XX
6932,1085_DFA_DIS_XX
2654,1033_IWL_SAD_XX
1892,1024_IOM_SAD_XX
1457,1018_TSI_DIS_XX
1414,1018_IWW_FEA_XX
4008,1050_IEO_ANG_MD
1155,1015_TIE_ANG_XX
4214,1052_IWL_FEA_XX
6743,1083_TAI_FEA_XX
2892,1036_MTI_NEU_XX
1028,1013_ITH_FEA_XX
1373,1017_TSI_ANG_XX
867,1011_DFA_HAP_XX
3999,1049_WSI_DIS_XX
5152,1064_IEO_SAD_LO
1456,1018_TSI_FEA_XX
3409,1042_ITS_HAP_XX
4779,1059_MTI_HAP_XX
4755,1059_TIE_HAP_XX
924,1012_TAI_NEU_XX
558,1007_ITS_SAD_XX
3991,1049_TSI_ANG_XX
1501,1019_TAI_ANG_XX
5567,1069_IEO_ANG_HI
4917,1061_IEO_DIS_HI
5825,1072_TIE_DIS_XX
6538,1080_WSI_ANG_XX
5352,1066_MTI_NEU_XX
1624,1021_IEO_HAP_MD
5027,1062_MTI_ANG_XX
4748,1059_IEO_FEA_LO
5294,1065_ITS_NEU_XX
654,1009_IEO_SAD_LO
3687,1046_IEO_DIS_HI
2416,1030_ITH_FEA_XX
4701,1058_MTI_DIS_XX
3086,1038_TSI_NEU_XX
6527,1080_ITS_FEA_XX
6399,1079_IOM_NEU_XX
6886,1085_TIE_HAP_XX
5541,1068_ITS_HAP_XX
6495,1080_TAI_SAD_XX
5321,1066_IEO_ANG_HI
4488,1055_WSI_SAD_XX
2805,1035_TAI_HAP_XX
2996,1037_DFA_FEA_XX
136,1002_ITH_SAD_XX
6493,1080_TAI_NEU_XX
5221,1064_TSI_ANG_XX
6191,1076_DFA_HAP_XX
281,1004_TAI_HAP_XX
3542,1044_TAI_NEU_XX
7118,1088_IEO_HAP_HI
2252,1028_ITH_FEA_XX
1813,1023_IOM_DIS_XX
6353,1078_DFA_NEU_XX
1961,1025_IEO_FEA_MD
7365,1091_IEO_SAD_LO
4298,1053_ITH_NEU_XX
3722,1046_IWL_FEA_XX
7258,1089_DFA_ANG_XX
6821,1084_TAI_NEU_XX
5769,1071_IWL_HAP_XX
4631,1057_ITH_DIS_XX
2329,1029_IWL_DIS_XX
2580,1032_ITH_FEA_XX
7257,1089_DFA_SAD_XX
3398,1042_ITH_SAD_XX
3237,1040_ITH_DIS_XX
6312,1078_TIE_HAP_XX
7253,1089_ITH_FEA_XX
511,1007_TIE_ANG_XX
1646,1021_IOM_SAD_XX
5808,1072_IEO_SAD_LO
530,1007_TAI_FEA_XX
1600,1020_DFA_SAD_XX
2781,1035_IEO_FEA_MD
230,1003_ITS_SAD_XX
4021,1050_TIE_DIS_XX
2870,1036_TIE_SAD_XX
6686,1082_DFA_DIS_XX
4968,1061_ITS_SAD_XX
460,1006_IWL_FEA_XX
3399,1042_ITH_ANG_XX
5016,1062_IWW_FEA_XX
3846,1048_IEO_FEA_LO
4333,1054_IEO_SAD_MD
6546,1081_IEO_SAD_MD
6767,1083_DFA_FEA_XX
5410,1067_TIE_NEU_XX
6401,1079_IOM_SAD_XX
6206,1076_TSI_DIS_XX
5053,1062_ITS_DIS_XX
2818,1035_IWL_SAD_XX
1036,1013_ITS_NEU_XX
4931,1061_IWW_HAP_XX
7345,1090_ITS_SAD_XX
2467,1031_IOM_ANG_XX
4019,1050_TIE_ANG_XX
6668,1082_MTI_DIS_XX
780,1010_ITH_SAD_XX
7304,1090_IOM_ANG_XX
2720,1034_IWW_FEA_XX
45,1001_MTI_FEA_XX
2832,1035_DFA_FEA_XX
7037,1087_IEO_SAD_LO
2200,1028_IEO_SAD_LO
3075,1038_DFA_HAP_XX
1137,1015_IEO_HAP_LO
3148,1039_IWL_FEA_XX
1882,1024_IEO_DIS_MD
1485,1019_TIE_DIS_XX
455,1006_MTI_DIS_XX
4387,1054_DFA_HAP_XX
4700,1058_MTI_FEA_XX
1686,1021_ITS_NEU_XX
3801,1047_IWL_HAP_XX
2563,1032_TAI_DIS_XX
1194,1015_DFA_NEU_XX
352,1005_IOM_SAD_XX
5315,1066_IEO_HAP_HI
6637,1082_IEO_DIS_MD
3977,1049_DFA_HAP_XX
2727,1034_TAI_DIS_XX
5229,1064_WSI_DIS_XX
1068,1014_IEO_DIS_MD
4811,1059_TSI_ANG_XX
428,1006_TIE_SAD_XX
2887,1036_TAI_HAP_XX
3690,1046_TIE_SAD_XX
6616,1081_TSI_DIS_XX
1708,1022_IEO_SAD_LO
6914,1085_MTI_DIS_XX
5650,1070_IEO_FEA_LO
7214,1089_TIE_HAP_XX
2462,1031_TIE_FEA_XX
5344,1066_IWW_FEA_XX
880,1011_TSI_SAD_XX
6470,1080_IEO_FEA_MD
206,1003_MTI_SAD_XX
366,1005_TAI_FEA_XX
1326,1017_IOM_FEA_XX
5117,1063_IWL_DIS_XX
3186,1040_IEO_SAD_HI
6024,1074_ITH_FEA_XX
4909,1061_IEO_ANG_LO
594,1008_TIE_FEA_XX
4739,1059_IEO_HAP_LO
131,1002_IWL_ANG_XX
4627,1057_ITH_HAP_XX
2359,1029_WSI_DIS_XX
4623,1057_IWL_ANG_XX
3138,1039_MTI_NEU_XX
3614,1045_IOM_SAD_XX
6067,1075_TIE_HAP_XX
4419,1055_IEO_ANG_HI
3758,1047_IEO_SAD_LO
6572,1081_IWW_ANG_XX
2023,1025_TSI_ANG_XX
5446,1067_ITH_NEU_XX
1727,1022_IOM_HAP_XX
1144,1015_IEO_ANG_MD
2367,1030_IEO_ANG_LO
1823,1023_TAI_ANG_XX
903,1012_IEO_DIS_LO
7277,1089_WSI_FEA_XX
1298,1016_WSI_FEA_XX
5599,1069_MTI_HAP_XX
3321,1041_DFA_HAP_XX
5891,1073_IEO_SAD_MD
173,1003_IEO_ANG_HI
126,1002_MTI_FEA_XX
5831,1072_IOM_DIS_XX
3106,1039_IEO_ANG_MD
4847,1060_IOM_DIS_XX
5883,1072_WSI_ANG_XX
1800,1023_IEO_DIS_MD
4070,1050_TSI_NEU_XX
1375,1017_TSI_DIS_XX
585,1008_IEO_FEA_MD
6838,1084_IWL_DIS_XX
3782,1047_IWW_NEU_XX
6383,1079_IEO_SAD_HI
815,1011_IEO_ANG_LO
6015,1074_IWL_HAP_XX
2946,1037_IEO_FEA_HI
98,1002_IEO_DIS_HI
2046,1026_IEO_DIS_MD
6986,1086_TAI_HAP_XX
3050,1038_TAI_NEU_XX
7265,1089_ITS_FEA_XX
1843,1023_ITH_DIS_XX
2662,1033_ITH_FEA_XX
6524,1080_ITS_HAP_XX
1499,1019_TAI_HAP_XX
3629,1045_TAI_DIS_XX
4205,1052_MTI_HAP_XX
6742,1083_TAI_ANG_XX
2092,1026_DFA_SAD_XX
6596,1081_ITH_ANG_XX
1348,1017_IWL_SAD_XX
7316,1090_TAI_ANG_XX
5149,1064_IEO_HAP_LO
3260,1040_WSI_FEA_XX
1364,1017_ITS_NEU_XX
1579,1020_TAI_DIS_XX
5702,1070_DFA_FEA_XX
1826,1023_MTI_NEU_XX
138,1002_ITH_FEA_XX
2971,1037_TAI_ANG_XX
4642,1057_ITS_FEA_XX
4527,1056_TAI_HAP_XX
4777,1059_TAI_DIS_XX
1723,1022_TIE_ANG_XX
1905,1024_TAI_ANG_XX
2146,1027_IWW_FEA_XX
5670,1070_IWW_SAD_XX
4417,1055_IEO_ANG_LO
1108,1014_ITH_SAD_XX
2783,1035_IEO_DIS_LO
2718,1034_IWW_SAD_XX
937,1012_IWL_HAP_XX
1973,1025_IOM_HAP_XX
5068,1063_IEO_HAP_MD
851,1011_MTI_ANG_XX
264,1004_TIE_SAD_XX
3802,1047_IWL_SAD_XX
4572,1056_WSI_FEA_XX
4171,1052_IEO_ANG_LO
6349,1078_ITH_SAD_XX
3198,1040_TIE_SAD_XX
1433,1018_IWL_DIS_XX
5909,1073_IOM_HAP_XX
1721,1022_TIE_HAP_XX
3759,1047_IEO_SAD_MD
6072,1075_IOM_NEU_XX
7234,1089_TAI_ANG_XX
5879,1072_TSI_DIS_XX
21,1001_TIE_FEA_XX
6860,1084_TSI_ANG_XX
646,1008_TSI_SAD_XX
2881,1036_IWW_HAP_XX
3737,1046_ITS_HAP_XX
4094,1051_IEO_FEA_HI
5227,1064_WSI_ANG_XX
6307,1078_IEO_FEA_HI
2351,1029_TSI_ANG_XX
5270,1065_MTI_NEU_XX
2242,1028_IWL_NEU_XX
324,1004_WSI_SAD_XX
4121,1051_TAI_DIS_XX
4784,1059_IWL_NEU_XX
4987,1062_IEO_HAP_HI
7177,1088_DFA_FEA_XX
2430,1030_TSI_NEU_XX
5676,1070_TAI_SAD_XX
4687,1058_IWW_ANG_XX
7069,1087_TAI_SAD_XX
2481,1031_TAI_DIS_XX
4235,1052_TSI_HAP_XX
5079,1063_IEO_DIS_LO
4670,1058_IEO_DIS_MD
5429,1067_TAI_HAP_XX
2755,1034_ITS_ANG_XX
3446,1043_TIE_FEA_XX
1885,1024_TIE_HAP_XX
5878,1072_TSI_FEA_XX
559,1007_ITS_ANG_XX
1774,1022_TSI_NEU_XX
4246,1053_IEO_NEU_XX
6263,1077_IWL_FEA_XX
3566,1044_DFA_NEU_XX
7218,1089_TIE_DIS_XX
5309,1065_WSI_ANG_XX
5876,1072_TSI_SAD_XX
476,1006_ITS_SAD_XX
5553,1068_WSI_HAP_XX
5852,1072_IWL_SAD_XX
2368,1030_IEO_ANG_MD
4519,1056_IOM_DIS_XX
2417,1030_ITH_DIS_XX
764,1010_TAI_FEA_XX
6241,1077_IWW_NEU_XX
1553,1020_IEO_DIS_LO
6553,1081_IEO_FEA_HI
4299,1053_ITH_HAP_XX
774,1010_IWL_SAD_XX
2332,1029_ITH_SAD_XX
3010,1037_WSI_NEU_XX
7025,1086_TSI_FEA_XX
1043,1013_TSI_HAP_XX
4512,1056_TIE_FEA_XX
629,1008_ITH_ANG_XX
6389,1079_IEO_FEA_HI
2302,1029_IOM_SAD_XX
6153,1076_TIE_DIS_XX
5193,1064_MTI_DIS_XX
4039,1050_TAI_DIS_XX
5370,1066_DFA_NEU_XX
5566,1069_IEO_ANG_MD
2219,1028_IOM_HAP_XX
1338,1017_TAI_FEA_XX
979,1013_IEO_ANG_LO
6108,1075_DFA_NEU_XX
4062,1050_DFA_FEA_XX
1175,1015_TAI_DIS_XX
575,1008_IEO_HAP_LO
2849,1035_WSI_ANG_XX
3395,1042_IWL_DIS_XX
2235,1028_TAI_DIS_XX
3195,1040_IEO_DIS_HI
1898,1024_IWW_SAD_XX
5930,1073_MTI_FEA_XX
208,1003_MTI_FEA_XX
2364,1030_IEO_SAD_LO
752,1010_IOM_FEA_XX
3724,1046_ITH_NEU_XX
1135,1014_WSI_DIS_XX
981,1013_IEO_ANG_HI
4198,1052_TAI_NEU_XX
4044,1050_MTI_FEA_XX
2569,1032_MTI_DIS_XX
3151,1039_ITH_HAP_XX
6289,1077_WSI_NEU_XX
5438,1067_MTI_FEA_XX
4195,1052_IWW_ANG_XX
5011,1062_IOM_DIS_XX
2155,1027_MTI_HAP_XX
7200,1089_IEO_HAP_HI
1093,1014_TAI_DIS_XX
6438,1079_DFA_ANG_XX
2994,1037_DFA_SAD_XX
2243,1028_IWL_HAP_XX
1725,1022_TIE_DIS_XX
1355,1017_ITH_ANG_XX
607,1008_IWW_DIS_XX
852,1011_MTI_FEA_XX
7245,1089_IWL_SAD_XX
200,1003_TAI_SAD_XX
2992,1037_DFA_NEU_XX
874,1011_ITS_SAD_XX
1100,1014_IWL_NEU_XX
710,1009_ITS_SAD_XX
3443,1043_TIE_HAP_XX
6831,1084_MTI_FEA_XX
6760,1083_ITH_ANG_XX
356,1005_IWW_NEU_XX
624,1008_IWL_FEA_XX
4514,1056_IOM_NEU_XX
4029,1050_IWW_HAP_XX
78,1001_WSI_HAP_XX
4143,1051_DFA_ANG_XX
291,1004_MTI_DIS_XX
6234,1077_TIE_DIS_XX
1737,1022_IWW_DIS_XX
4994,1062_IEO_FEA_LO
4046,1050_IWL_NEU_XX
4954,1061_ITH_NEU_XX
2226,1028_IWW_SAD_XX
436,1006_IOM_FEA_XX
5183,1064_TAI_HAP_XX
7427,1091_ITS_SAD_XX
4821,1060_IEO_HAP_LO
1560,1020_TIE_FEA_XX
2480,1031_TAI_FEA_XX
5430,1067_TAI_SAD_XX
3602,1045_IEO_FEA_HI
3353,1042_IEO_ANG_HI
5659,1070_TIE_ANG_XX
38,1001_TAI_ANG_XX
2119,1027_IEO_SAD_MD
3367,1042_IOM_HAP_XX
3245,1040_ITS_HAP_XX
4892,1060_TSI_SAD_XX
5967,1073_WSI_DIS_XX
4000,1050_IEO_NEU_XX
3576,1044_ITS_FEA_XX
671,1009_TIE_DIS_XX
1753,1022_IWL_ANG_XX
5585,1069_IOM_DIS_XX
7291,1090_IEO_FEA_HI
1992,1025_MTI_SAD_XX
6807,1084_TIE_FEA_XX
473,1006_DFA_DIS_XX
1864,1023_WSI_SAD_XX
3562,1044_ITH_SAD_XX
5864,1072_DFA_SAD_XX
3682,1046_IEO_FEA_LO
659,1009_IEO_ANG_HI
5748,1071_IOM_FEA_XX
5104,1063_TAI_FEA_XX
4456,1055_IWL_NEU_XX
3352,1042_IEO_ANG_MD
2220,1028_IOM_SAD_XX
2262,1028_ITS_SAD_XX
7353,1090_TSI_FEA_XX
5815,1072_IEO_FEA_MD
5380,1066_ITS_FEA_XX
6280,1077_ITS_ANG_XX
4546,1056_ITH_SAD_XX
4504,1056_IEO_FEA_HI
3628,1045_TAI_FEA_XX
1960,1025_IEO_FEA_LO
5510,1068_TAI_NEU_XX
5680,1070_MTI_NEU_XX
4086,1051_IEO_SAD_LO
5958,1073_TSI_SAD_XX
2497,1031_ITH_ANG_XX
6085,1075_TAI_HAP_XX
1082,1014_IWW_NEU_XX
275,1004_IWW_HAP_XX
7361,1091_IEO_NEU_XX
3109,1039_IEO_FEA_MD
5757,1071_TAI_HAP_XX
5457,1067_DFA_DIS_XX
4972,1061_TSI_NEU_XX
4111,1051_IWW_HAP_XX
4154,1051_TSI_SAD_XX
4153,1051_TSI_HAP_XX
5075,1063_IEO_ANG_HI
4238,1052_TSI_FEA_XX
7324,1090_MTI_DIS_XX
3823,1047_ITS_DIS_XX
5085,1063_TIE_ANG_XX
6114,1075_ITS_NEU_XX
6656,1082_IWW_DIS_XX
4923,1061_TIE_DIS_XX
6931,1085_DFA_FEA_XX
2387,1030_IOM_DIS_XX
6841,1084_ITH_SAD_XX
3445,1043_TIE_ANG_XX
6333,1078_TAI_FEA_XX
2024,1025_TSI_FEA_XX
1261,1016_MTI_ANG_XX
5313,1066_IEO_HAP_LO
3903,1048_ITS_ANG_XX
2843,1035_TSI_ANG_XX
1051,1013_WSI_ANG_XX
5419,1067_IOM_ANG_XX
6648,1082_IOM_ANG_XX
1430,1018_IWL_SAD_XX
2057,1026_IOM_ANG_XX
4256,1053_IEO_FEA_LO
3620,1045_IWW_SAD_XX
2474,1031_IWW_FEA_XX
1576,1020_TAI_SAD_XX
6440,1079_DFA_DIS_XX
1878,1024_IEO_FEA_LO
6915,1085_IWL_NEU_XX
2299,1029_TIE_DIS_XX
3811,1047_ITH_DIS_XX
2752,1034_ITS_NEU_XX
1492,1019_IWW_NEU_XX
4674,1058_TIE_SAD_XX
493,1007_IEO_HAP_LO
2615,1033_IEO_ANG_HI
2642,1033_TAI_SAD_XX
162,1002_WSI_FEA_XX
5414,1067_TIE_FEA_XX
3368,1042_IOM_SAD_XX
5633,1069_TSI_DIS_XX
4355,1054_IOM_DIS_XX
1880,1024_IEO_FEA_HI
6560,1081_TIE_ANG_XX
3868,1048_IWW_FEA_XX
5499,1068_IOM_HAP_XX
1870,1024_IEO_HAP_MD
3340,1041_WSI_SAD_XX
2004,1025_ITH_SAD_XX
3538,1044_IWW_SAD_XX
6008,1074_MTI_NEU_XX
2211,1028_IEO_DIS_HI
1525,1019_ITS_ANG_XX
7007,1086_ITH_FEA_XX
4600,1057_IOM_FEA_XX
1040,1013_ITS_FEA_XX
5222,1064_TSI_FEA_XX
3344,1042_IEO_NEU_XX
4939,1061_TAI_ANG_XX
4348,1054_TIE_FEA_XX
1325,1017_IOM_ANG_XX
3498,1043_TSI_SAD_XX
2363,1030_IEO_HAP_HI
5850,1072_IWL_NEU_XX
152,1002_TSI_NEU_XX
3343,1041_WSI_DIS_XX
5516,1068_MTI_NEU_XX
5474,1067_WSI_FEA_XX
1596,1020_ITH_FEA_XX
6357,1078_DFA_FEA_XX
5593,1069_TAI_HAP_XX
3588,1044_WSI_FEA_XX
5988,1074_TIE_FEA_XX
4840,1060_TIE_FEA_XX
6100,1075_IWL_FEA_XX
1140,1015_IEO_SAD_LO
5675,1070_TAI_HAP_XX
2419,1030_DFA_HAP_XX
5685,1070_MTI_DIS_XX
895,1012_IEO_SAD_MD
3030,1038_IEO_DIS_MD
976,1013_IEO_SAD_LO
6511,1080_ITH_NEU_XX
934,1012_MTI_FEA_XX
321,1004_TSI_DIS_XX
1158,1015_IOM_NEU_XX
3425,1042_WSI_DIS_XX
1902,1024_TAI_NEU_XX
3364,1042_TIE_FEA_XX
7297,1090_TIE_SAD_XX
5451,1067_ITH_DIS_XX
2476,1031_TAI_NEU_XX
3218,1040_TAI_FEA_XX
2605,1032_WSI_DIS_XX
3593,1045_IEO_HAP_HI
5542,1068_ITS_SAD_XX
6745,1083_MTI_NEU_XX
677,1009_IOM_DIS_XX
614,1008_MTI_NEU_XX
3464,1043_TAI_FEA_XX
3184,1040_IEO_SAD_LO
5920,1073_TAI_NEU_XX
4465,1055_ITH_ANG_XX
2600,1032_WSI_NEU_XX
6848,1084_DFA_ANG_XX
3271,1041_IEO_ANG_HI
2265,1028_ITS_DIS_XX
6074,1075_IOM_SAD_XX
2249,1028_ITH_HAP_XX
1647,1021_IOM_ANG_XX
668,1009_TIE_SAD_XX
1497,1019_IWW_DIS_XX
6617,1081_WSI_NEU_XX
1205,1015_ITS_DIS_XX
1557,1020_TIE_HAP_XX
2807,1035_TAI_ANG_XX
4868,1060_IWL_SAD_XX
6751,1083_IWL_NEU_XX
5697,1070_ITH_DIS_XX
6034,1074_ITS_SAD_XX
1168,1015_IWW_FEA_XX
6253,1077_MTI_NEU_XX
5223,1064_TSI_DIS_XX
4182,1052_TIE_SAD_XX
5974,1074_IEO_SAD_HI
6468,1080_IEO_ANG_HI
1705,1022_IEO_HAP_LO
3299,1041_TAI_ANG_XX
5215,1064_ITS_ANG_XX
3522,1044_IEO_DIS_MD
479,1006_ITS_DIS_XX
222,1003_DFA_NEU_XX
4498,1056_IEO_SAD_HI
1083,1014_IWW_HAP_XX
5157,1064_IEO_ANG_HI
845,1011_TAI_ANG_XX
6889,1085_TIE_FEA_XX
260,1004_IEO_DIS_MD
5656,1070_TIE_NEU_XX
5895,1073_IEO_ANG_HI
2483,1031_MTI_HAP_XX
998,1013_IOM_FEA_XX
62,1001_DFA_ANG_XX
5235,1065_IEO_SAD_MD
963,1012_TSI_ANG_XX
6219,1077_IEO_SAD_HI
1064,1014_IEO_FEA_LO
1372,1017_TSI_SAD_XX
1438,1018_ITH_FEA_XX
5667,1070_IOM_DIS_XX
4015,1050_IEO_DIS_HI
1657,1021_TAI_HAP_XX
4440,1055_IWW_SAD_XX
6885,1085_TIE_NEU_XX
2318,1029_MTI_NEU_XX
1818,1023_IWW_FEA_XX
5908,1073_IOM_NEU_XX
7108,1087_TSI_DIS_XX
425,1006_IEO_DIS_HI
2221,1028_IOM_ANG_XX
4136,1051_ITH_SAD_XX
4197,1052_IWW_DIS_XX
296,1004_IWL_FEA_XX
3426,1043_IEO_NEU_XX
3285,1041_IOM_HAP_XX
3883,1048_IWL_HAP_XX
5828,1072_IOM_SAD_XX
2730,1034_MTI_SAD_XX
2762,1034_TSI_FEA_XX
1449,1018_ITS_ANG_XX
4548,1056_ITH_FEA_XX
7418,1091_ITH_DIS_XX
682,1009_IWW_FEA_XX
3947,1049_IWW_HAP_XX
2628,1033_IOM_NEU_XX
27,1001_IOM_FEA_XX
5837,1072_IWW_DIS_XX
3127,1039_IWW_HAP_XX
893,1012_IEO_HAP_HI
4053,1050_ITH_HAP_XX
4690,1058_TAI_NEU_XX
525,1007_IWW_DIS_XX
1038,1013_ITS_SAD_XX
5303,1065_TSI_ANG_XX
1833,1023_IWL_HAP_XX
1676,1021_ITH_SAD_XX
5482,1068_IEO_SAD_HI
6897,1085_IWW_NEU_XX
6282,1077_ITS_DIS_XX
3495,1043_ITS_DIS_XX
3764,1047_IEO_FEA_LO
416,1006_IEO_SAD_HI
1104,1014_IWL_FEA_XX
3205,1040_IOM_ANG_XX
1148,1015_IEO_FEA_HI
1810,1023_IOM_SAD_XX
2192,1027_WSI_SAD_XX
5272,1065_MTI_SAD_XX
6917,1085_IWL_SAD_XX
4960,1061_DFA_NEU_XX
409,1005_WSI_DIS_XX
6499,1080_MTI_NEU_XX
122,1002_MTI_NEU_XX
3760,1047_IEO_SAD_HI
4743,1059_IEO_SAD_MD
6564,1081_IOM_HAP_XX
6462,1080_IEO_HAP_HI
2017,1025_ITS_ANG_XX
537,1007_MTI_DIS_XX
1088,1014_TAI_NEU_XX
3665,1045_TSI_DIS_XX
6439,1079_DFA_FEA_XX
6350,1078_ITH_ANG_XX
2373,1030_IEO_DIS_LO
658,1009_IEO_ANG_MD
3545,1044_TAI_ANG_XX
149,1002_ITS_ANG_XX
5034,1062_IWL_FEA_XX
7056,1087_IOM_HAP_XX
4650,1057_WSI_NEU_XX
6065,1075_IEO_DIS_HI
6871,1085_IEO_HAP_MD
3826,1047_TSI_SAD_XX
3834,1047_WSI_FEA_XX
2789,1035_TIE_ANG_XX
7231,1089_TAI_NEU_XX
3222,1040_MTI_SAD_XX
5234,1065_IEO_SAD_LO
1602,1020_DFA_FEA_XX
5845,1072_MTI_HAP_XX
1887,1024_TIE_ANG_XX
391,1005_DFA_DIS_XX
3287,1041_IOM_ANG_XX
4497,1056_IEO_SAD_MD
7174,1088_DFA_HAP_XX
2050,1026_TIE_SAD_XX
2657,1033_IWL_DIS_XX
4295,1053_IWL_ANG_XX
7340,1090_DFA_ANG_XX
808,1011_IEO_NEU_XX
4013,1050_IEO_DIS_LO
3277,1041_IEO_DIS_HI
695,1009_IWL_DIS_XX
1626,1021_IEO_SAD_LO
7405,1091_MTI_FEA_XX
5717,1070_WSI_HAP_XX
4757,1059_TIE_ANG_XX
4679,1058_IOM_HAP_XX
362,1005_TAI_NEU_XX
5596,1069_TAI_FEA_XX
5796,1071_TSI_FEA_XX
3718,1046_IWL_NEU_XX
2702,1034_IEO_DIS_MD
1496,1019_IWW_FEA_XX
1755,1022_IWL_DIS_XX
5194,1064_IWL_NEU_XX
7217,1089_TIE_FEA_XX
6516,1080_ITH_DIS_XX
1327,1017_IOM_DIS_XX
1122,1014_ITS_FEA_XX
4732,1058_WSI_NEU_XX
2937,1037_IEO_HAP_HI
927,1012_TAI_ANG_XX
2116,1027_IEO_HAP_MD
6740,1083_TAI_HAP_XX
2330,1029_ITH_NEU_XX
4660,1058_IEO_SAD_LO
290,1004_MTI_FEA_XX
3739,1046_ITS_ANG_XX
1533,1019_TSI_DIS_XX
1410,1018_IWW_NEU_XX
3052,1038_TAI_SAD_XX
1924,1024_ITH_FEA_XX
5443,1067_IWL_ANG_XX
4541,1056_IWL_ANG_XX
6266,1077_ITH_HAP_XX
4320,1053_TSI_FEA_XX
4884,1060_ITS_NEU_XX
1615,1020_TSI_DIS_XX
129,1002_IWL_HAP_XX
363,1005_TAI_HAP_XX
3266,1041_IEO_SAD_LO
1593,1020_ITH_HAP_XX
4438,1055_IWW_NEU_XX
4261,1053_IEO_DIS_HI
5735,1071_IEO_DIS_LO
3371,1042_IOM_DIS_XX
171,1003_IEO_ANG_LO
4529,1056_TAI_ANG_XX
2151,1027_TAI_ANG_XX
5955,1073_ITS_DIS_XX
6517,1080_DFA_NEU_XX
5453,1067_DFA_HAP_XX
1862,1023_WSI_NEU_XX
2042,1026_IEO_FEA_LO
3550,1044_MTI_SAD_XX
1972,1025_IOM_NEU_XX
5254,1065_IOM_SAD_XX
6413,1079_TAI_SAD_XX
3309,1041_IWL_HAP_XX
6547,1081_IEO_SAD_HI
5946,1073_DFA_SAD_XX
4494,1056_IEO_HAP_MD
5098,1063_IWW_FEA_XX
5050,1062_ITS_SAD_XX
6939,1085_TSI_NEU_XX
4304,1053_DFA_NEU_XX
1005,1013_IWW_DIS_XX
1163,1015_IOM_DIS_XX
4535,1056_MTI_ANG_XX
3889,1048_ITH_HAP_XX
7327,1090_IWL_SAD_XX
3505,1043_WSI_ANG_XX
1230,1016_IEO_FEA_HI
5113,1063_IWL_HAP_XX
6567,1081_IOM_FEA_XX
1249,1016_IWW_ANG_XX
137,1002_ITH_ANG_XX
1775,1022_TSI_HAP_XX
5677,1070_TAI_ANG_XX
961,1012_TSI_HAP_XX
7077,1087_MTI_FEA_XX
7378,1091_TIE_HAP_XX
4112,1051_IWW_SAD_XX
2339,1029_DFA_ANG_XX
5829,1072_IOM_ANG_XX
5736,1071_IEO_DIS_MD
2018,1025_ITS_FEA_XX
3161,1039_DFA_DIS_XX
5890,1073_IEO_SAD_LO
4966,1061_ITS_NEU_XX
2649,1033_MTI_ANG_XX
5428,1067_TAI_NEU_XX
7440,1091_WSI_ANG_XX
3711,1046_TAI_DIS_XX
1156,1015_TIE_FEA_XX
2247,1028_IWL_DIS_XX
135,1002_ITH_HAP_XX
4609,1057_TAI_HAP_XX
5582,1069_IOM_SAD_XX
5268,1065_TAI_FEA_XX
3664,1045_TSI_FEA_XX
996,1013_IOM_SAD_XX
3865,1048_IWW_HAP_XX
5216,1064_ITS_FEA_XX
6392,1079_IEO_DIS_HI
5311,1065_WSI_DIS_XX
1687,1021_ITS_HAP_XX
1132,1014_WSI_SAD_XX
2321,1029_MTI_ANG_XX
6522,1080_DFA_DIS_XX
6285,1077_TSI_SAD_XX
4297,1053_IWL_DIS_XX
3635,1045_MTI_DIS_XX
1586,1020_IWL_NEU_XX
303,1004_ITH_DIS_XX
4284,1053_TAI_FEA_XX
96,1002_IEO_DIS_LO
2121,1027_IEO_ANG_LO
3292,1041_IWW_SAD_XX
4878,1060_DFA_NEU_XX
3194,1040_IEO_DIS_MD
7196,1088_WSI_DIS_XX
2939,1037_IEO_SAD_MD
4714,1058_DFA_NEU_XX
6756,1083_IWL_DIS_XX
2617,1033_IEO_FEA_MD
4894,1060_TSI_FEA_XX
2656,1033_IWL_FEA_XX
1316,1017_TIE_NEU_XX
2983,1037_IWL_ANG_XX
6963,1086_IEO_FEA_HI
1214,1015_WSI_SAD_XX
5598,1069_MTI_NEU_XX
7048,1087_IEO_DIS_HI
